,0,0,0,45
2934,0,0,0,45
2935,0,0,0,45
2935,0,0,0,45
2936,0,0,0,45
2937,0,0,0,45
2937,0,0,0,45
2938,0,0,0,45
2939,0,0,0,45
2939,0,0,0,45
2940,0,0,0,45
2941,0,0,0,45
2942,0,0,0,45
2942,0,0,0,45
2943,0,0,0,45
2944,0,0,0,45
2945,0,0,0,45
2945,0,0,0,45
2946,0,0,0,45
2947,0,0,0,45
2947,0,0,0,45
2948,0,0,0,45
2949,0,0,0,45
2949,0,0,0,45
2950,0,0,0,45
2951,0,0,0,45
2951,0,0,0,45
2952,0,0,0,45
2953,0,0,0,45
2954,0,0,0,45
2954,0,0,0,45
2955,0,0,0,45
2956,0,0,0,45
2956,0,0,0,45
2957,0,0,0,45
2958,0,0,0,45
2958,0,0,0,45
2959,0,0,0,45
2960,0,0,0,45
2961,0,0,0,45
2961,0,0,0,45
2962,0,0,0,45
2963,0,0,0,45
2963,0,0,0,45
2964,0,0,0,45
2965,0,0,0,45
2965,0,0,0,45
2966,0,0,0,45
2967,0,0,0,45
2968,0,0,0,45
2968,0,0,0,45
2969,0,0,0,45
2970,0,0,0,45
2970,0,0,0,45
2971,0,0,0,45
2972,0,0,0,45
2972,0,0,0,45
2973,0,0,0,45
2974,0,0,0,45
2975,0,0,0,45
2975,0,0,0,45
2976,0,0,0,45
2977,0,0,0,45
2977,0,0,0,45
2978,0,0,0,45
2979,0,0,0,45
2980,0,0,0,45
2980,0,0,0,45
2981,0,0,0,45
2982,0,0,0,45
2982,0,0,0,45
2983,0,0,0,45
2984,0,0,0,45
2984,0,0,0,45
2985,0,0,0,45
2986,0,0,0,45
2987,0,0,0,45
2987,0,0,0,45
2988,0,0,0,45
2989,0,0,0,45
2989,0,0,0,45
2990,0,0,0,45
2991,0,0,0,45
2991,0,0,0,45
2992,0,0,0,45
2993,0,0,0,45
2993,0,0,0,45
2994,0,0,0,45
2995,0,0,0,45
2996,0,0,0,45
2996,0,0,0,45
2997,0,0,0,45
2998,0,0,0,45
2998,0,0,0,45
2999,0,0,0,45
3000,0,0,0,45
3001,0,0,0,45
3001,0,0,0,45
3002,0,0,0,45
3003,0,0,0,45
3003,0,0,0,45
3004,0,0,0,45
3005,0,0,0,45
3005,0,0,0,45
3006,0,0,0,45
3007,0,0,0,45
3008,0,0,0,45
3008,0,0,0,45
3009,0,0,0,45
3010,0,0,0,45
3010,0,0,0,45
3011,0,0,0,45
3012,0,0,0,45
3012,0,0,0,45
3013,0,0,0,45
3014,0,0,0,45
3015,0,0,0,45
3015,0,0,0,45
3016,0,0,0,45
3017,0,0,0,45
3017,0,0,0,45
3018,0,0,0,45
3019,0,0,0,45
3019,0,0,0,45
3020,0,0,0,45
3021,0,0,0,45
3021,0,0,0,45
3022,0,0,0,45
3023,0,0,0,45
3024,0,0,0,45
3024,0,0,0,45
3025,0,0,0,45
3026,0,0,0,45
3027,0,0,0,45
3027,0,0,0,45
3028,0,0,0,45
3029,0,0,0,45
3029,0,0,0,45
3030,0,0,0,45
3031,0,0,0,45
3031,0,0,0,45
3032,0,0,0,45
3033,0,0,0,45
3033,0,0,0,45
3034,0,0,0,45
3035,0,0,0,45
3035,0,0,0,45
3036,0,0,0,45
3037,0,0,0,45
3038,0,0,0,45
3038,0,0,0,45
3039,0,0,0,45
3040,0,0,0,45
3040,0,0,0,45
3041,0,0,0,45
3042,0,0,0,45
3042,0,0,0,45
3043,0,0,0,45
3044,0,0,0,45
3044,0,0,0,45
3045,0,0,0,45
3046,0,0,0,45
3046,0,0,0,45
3047,0,0,0,45
3048,0,0,0,45
3049,0,0,0,45
3049,0,0,0,45
3050,0,0,0,45
3051,0,0,0,45
3051,0,0,0,45
3052,0,0,0,45
3053,0,0,0,45
3053,0,0,0,45
3054,0,0,0,45
3055,0,0,0,45
3055,0,0,0,45
3056,0,0,0,45
3057,0,0,0,45
3057,0,0,0,45
3058,0,0,0,45
3059,0,0,0,45
3059,0,0,0,45
3060,0,0,0,45
3061,0,0,0,45
3062,0,0,0,45
3062,0,0,0,45
3063,0,0,0,45
3064,0,0,0,45
3064,0,0,0,45
3065,0,0,0,45
3066,0,0,0,45
3066,0,0,0,45
3067,0,0,0,45
3068,0,0,0,45
3068,0,0,0,45
3069,0,0,0,45
3070,0,0,0,45
3070,0,0,0,45
3071,0,0,0,45
3072,0,0,0,45
3072,0,0,0,45
3073,0,0,0,45
3074,0,0,0,45
3075,0,0,0,45
3075,0,0,0,45
3076,0,0,0,45
3077,0,0,0,45
3077,0,0,0,45
3078,0,0,0,45
3079,0,0,0,45
3080,0,0,0,45
3080,0,0,0,45
3081,0,0,0,45
3082,0,0,0,45
3082,0,0,0,45
3083,0,0,0,45
3084,0,0,0,45
3084,0,0,0,45
3085,0,0,0,45
3086,0,0,0,45
3087,0,0,0,45
3087,0,0,0,45
3088,0,0,0,45
3089,0,0,0,45
3089,0,0,0,45
3090,0,0,0,45
3091,0,0,0,45
3091,0,0,0,45
3092,0,0,0,45
3093,0,0,0,45
3094,0,0,0,45
3094,0,0,0,45
3095,0,0,0,45
3096,0,0,0,45
3096,0,0,0,45
3097,0,0,0,45
3098,0,0,0,45
3098,0,0,0,45
3099,0,0,0,45
3100,0,0,0,45
3101,0,0,0,45
3101,0,0,0,45
3102,0,0,0,45
3103,0,0,0,45
3103,0,0,0,45
3104,0,0,0,45
3105,0,0,0,45
3105,0,0,0,45
3106,0,0,0,45
3107,0,0,0,45
3108,0,0,0,45
3108,0,0,0,45
3109,0,0,0,45
3110,0,0,0,45
3110,0,0,0,45
3111,0,0,0,45
3112,0,0,0,45
3112,0,0,0,45
3113,0,0,0,45
3114,0,0,0,45
3115,0,0,0,45
3115,0,0,0,45
3116,0,0,0,45
3117,0,0,0,45
3117,0,0,0,45
3118,0,0,0,45
3119,0,0,0,45
3119,0,0,0,45
3120,0,0,0,45
3121,0,0,0,45
3121,0,0,0,45
3122,0,0,0,45
3123,0,0,0,45
3123,0,0,0,45
3124,0,0,0,45
3125,0,0,0,45
3125,0,0,0,45
3126,0,0,0,45
3127,0,0,0,45
3127,0,0,0,45
3128,0,0,0,45
3129,0,0,0,45
3130,0,0,0,45
3130,0,0,0,45
3131,0,0,0,45
3132,0,0,0,45
3132,0,0,0,45
3133,0,0,0,45
3134,0,0,0,45
3134,0,0,0,45
3135,0,0,0,45
3136,0,0,0,45
3136,0,0,0,45
3137,0,0,0,45
3138,0,0,0,45
3138,0,0,0,45
3139,0,0,0,45
3140,0,0,0,45
3140,0,0,0,45
3141,0,0,0,45
3142,0,0,0,45
3142,0,0,0,45
3143,0,0,0,45
3144,0,0,0,45
3144,0,0,0,45
3145,0,0,0,45
3146,0,0,0,45
3147,0,0,0,45
3147,0,0,0,45
3148,0,0,0,45
3149,0,0,0,45
3149,0,0,0,45
3150,0,0,0,45
3151,0,0,0,45
3151,0,0,0,45
3152,0,0,0,45
3153,0,0,0,45
3154,0,0,0,45
3154,0,0,0,45
3155,0,0,0,45
3156,0,0,0,45
3156,0,0,0,45
3157,0,0,0,45
3158,0,0,0,45
3159,0,0,0,45
3159,0,0,0,45
3160,0,0,0,45
3161,0,0,0,45
3161,0,0,0,45
3162,0,0,0,45
3163,0,0,0,45
3163,0,0,0,45
3164,0,0,0,45
3165,0,0,0,45
3165,0,0,0,45
3166,0,0,0,45
3167,0,0,0,45
3168,0,0,0,45
3168,0,0,0,45
3169,0,0,0,45
3170,0,0,0,45
3170,0,0,0,45
3171,0,0,0,45
3172,0,0,0,45
3172,0,0,0,45
3173,0,0,0,45
3174,0,0,0,45
3175,0,0,0,45
3175,0,0,0,45
3176,0,0,0,45
3177,0,0,0,45
3177,0,0,0,45
3178,0,0,0,45
3179,0,0,0,45
3179,0,0,0,45
3180,0,0,0,45
3181,0,0,0,45
3182,0,0,0,45
3182,0,0,0,45
3183,0,0,0,45
3184,0,0,0,45
3184,0,0,0,45
